id,review_text,stars,sentiment_label,sentiment
en_0851474,"Might be good for some, but I regret buying this

I know other people love this phone, so keep in mind my experience could have been a fluke. I've had this phone since July, and today after a software update, the touch screen completely stopped working. Absolutely nothing helped, and now I have to buy a new phone. Also, I have issues with Samsung support for this phone. It seems like it's one of the few models they never list when emailing their support.",3,1,neutral
en_0685803,"Damaged Fire pit and missing parts

I really like the look of this product and the price but unfortunately I have not had a chance to use it yet. The box came with damaged parts and missing screws. I reached out to the company and they responded very quickly and I'm now waiting for the new parts. We were really looking forward to using this before it got too cold, I guess that will not happen. Once I receive everything and the fire pit is working I will update my review.",3,1,neutral
en_0678581,"Lasted 6 months

Ripped on the front after month #4 (taking it off/on). Once it tears it doesn't stop. Month #6 we had a wind rain storm. I had been leaving the tail gate down (super tight), but the water drained. First time I left it up the water collected in the bed area and ripped the back really bad. Now it's trash.",2,0,negative
en_0644436,"Burned up in a week!

This cord is cool, but burned up in a week of use!! Thank God my daughter uses a surge protector because it would of started a fire!! We are sending it back! It fried her cube too!",1,0,negative
en_0374959,"Not good quality

After having this case for only a few weeks, the corners started to crack. I am not hard on my laptop, so I am unsure how or why they cracked. They were so bad that the case would not stay on by itself anymore. Very disappointing.",2,0,negative
en_0764636,"one-time usable

Will unravel with first machine washing, 100%. Comes with no special washing instructions.",1,0,negative
en_0191744,"Not worth it

Really bad quality, had to return them :(",3,1,neutral
en_0587258,"Camomile seeds

Planted them none of them came up",3,1,neutral
en_0134771,"Never got the product.

I never got the product.",1,0,negative
en_0393414,"Itchy tag

These were ok and they shrunk a lot in the dryer but my biggest complaint is that these have a very stiff tag that could annoy little ones.",3,1,neutral
en_0426349,"Replace broken cord.

Repaired a chair. Cord was okay and easy to apply. Cord gauge not a large as I would have liked, so far, so good.",4,2,positive
en_0985474,"Three Stars

Small but still cute.",3,1,neutral
en_0846441,"Beautiful story, poorly executed.

This is a very beautiful story, based on a real experience, of a man redeeming himself for his mistakes while on his death bed. We really need more movies like this. Our last moments on earth are an important time of reflection and truth, but we rarely ever see it on film. This said, I give it 3 stars only for having a good purpose. It's a two star production with amateur acting, directing, and writing. There were times I wanted to throw something at the screen because the lines the actors said were not what any logical person would say! It's like a rough first draft that could be remade into something to be proud of. If you're a trooper for poor quality films about faith and love, go for it.",3,1,neutral
en_0902196,"Only use half, but the half works great!

The “hard” side it pretty useless when it comes to brushing my cats (maybe it’s meant more for long haired cats) but they LOVE the soft side. I use the soft side and another cat brush to brush my cats. It’s nice to have a brush with a handle to put some distance between them and my hand in case they get annoyed and decide to bite. It’s makes me brave enough to try and brush their stomachs 😂😂😂",4,2,positive
en_0317061,"Film that needs to be peeled back prior to installation does not have a tab as it should!

The film that must be peeled off prior to installation doesn't have a tab. A sticker to peel it back is provided but it does not easily peel the film back and in fact I had to use my fingernail to peel it back because the sticker wasn't working. They easily crack and break. I actually broke one trying to get the film peeled back.",3,1,neutral
en_0780787,"Good to go but would be 5 stars if earbud tips worked better

So far they’ve taken my sweaty punishment which is a big punishment. No problems yet as of now it’s been 6 weeks of use of close to daily use. One downfall for me are the earbud replacements. They tend to cause suction in my ear canal and not stay put. They also cause an itchy or ticklish feeling. I use my old X3 noise canceling foam tips and they work perfectly.",4,2,positive
en_0541623,"Might be good for a dog with a different chest size than my dog

This harness seemed good overall, but I returned it because the plastic adjusting clip thing ended up in the armpit of my 90 pound Rottweiler, and I was afraid it would be uncomfortable and rub for her.",3,1,neutral
en_0070129,"Three Stars

Chair is really nice, bit small but still good also pretty comfortable . Con: Sits really low",3,1,neutral
en_0136489,"Disappointed

These plants were disappointing, dried out and brown. I'm still working to rejuvenate them, but not having much luck.",3,1,neutral
en_0196384,"Five Stars

I receive my dvd's today an as always on time an thanks again",5,2,positive
en_0923532,"Paper and cover are nice quality, but the way the binding is attached ...

Paper and cover are nice quality, but the way the binding is attached to the cover is horrible. The first page and last page are essentially a small amount of glue being held together by one piece of paper, the whole cover fell off from the pages within 9 pages of mild usage.",2,0,negative
en_0840764,"Good for price

works good sound is off by a second or so sometimes on headset.",3,1,neutral
